,Date,Visitor,G,Home,G.1,Unnamed: 5,Att.,LOG,Notes
557,2022-12-28,Vegas Golden Knights,,Anaheim Ducks,,,,,
558,2022-12-28,Boston Bruins,,New Jersey Devils,,,,,
559,2022-12-28,Detroit Red Wings,,Pittsburgh Penguins,,,,,
560,2022-12-28,Calgary Flames,,Seattle Kraken,,,,,
561,2022-12-28,Montreal Canadiens,,Tampa Bay Lightning,,,,,
