,Date,Visitor,G,Home,G.1,Unnamed: 5,Att.,LOG,Notes
854,2023-02-14,New Jersey Devils,,Columbus Blue Jackets,,,,,
855,2023-02-14,Tampa Bay Lightning,,Colorado Avalanche,,,,,
856,2023-02-14,Boston Bruins,,Dallas Stars,,,,,
857,2023-02-14,Chicago Blackhawks,,Montreal Canadiens,,,,,
858,2023-02-14,Ottawa Senators,,New York Islanders,,,,,
859,2023-02-14,Pittsburgh Penguins,,San Jose Sharks,,,,,
860,2023-02-14,Florida Panthers,,St. Louis Blues,,,,,
861,2023-02-14,Seattle Kraken,,Winnipeg Jets,,,,,
862,2023-02-14,Carolina Hurricanes,,Washington Capitals,,,,,
