,Date,Visitor,G,Home,G.1,Unnamed: 5,Att.,LOG,Notes
863,2023-02-15,Buffalo Sabres,,Anaheim Ducks,,,,,
864,2023-02-15,Tampa Bay Lightning,,Arizona Coyotes,,,,,
865,2023-02-15,Detroit Red Wings,,Edmonton Oilers,,,,,
866,2023-02-15,Colorado Avalanche,,Minnesota Wild,,,,,
867,2023-02-15,Chicago Blackhawks,,Toronto Maple Leafs,,,,,
868,2023-02-15,New York Rangers,,Vancouver Canucks,,,,,
