,Date,Visitor,G,Home,G.1,Unnamed: 5,Att.,LOG,Notes
869,2023-02-16,Montreal Canadiens,,Carolina Hurricanes,,,,,
870,2023-02-16,Winnipeg Jets,,Columbus Blue Jackets,,,,,
871,2023-02-16,Detroit Red Wings,,Calgary Flames,,,,,
872,2023-02-16,Boston Bruins,,Nashville Predators,,,,,
873,2023-02-16,Philadelphia Flyers,,Seattle Kraken,,,,,
874,2023-02-16,New Jersey Devils,,St. Louis Blues,,,,,
875,2023-02-16,San Jose Sharks,,Vegas Golden Knights,,,,,
876,2023-02-16,Florida Panthers,,Washington Capitals,,,,,
