,Date,Visitor,G,Home,G.1,Unnamed: 5,Att.,LOG,Notes
1035,2023-03-10,Anaheim Ducks,,Calgary Flames,,,,,
1036,2023-03-10,Chicago Blackhawks,,Florida Panthers,,,,,
