,Date,Visitor,G,Home,G.1,Unnamed: 5,Att.,LOG,Notes
1199,2023-03-31,Dallas Stars,,Arizona Coyotes,,,,,
1200,2023-03-31,New York Rangers,,Buffalo Sabres,,,,,
1201,2023-03-31,Calgary Flames,,Vancouver Canucks,,,,,
1202,2023-03-31,Detroit Red Wings,,Winnipeg Jets,,,,,
