,Date,Visitor,G,Home,G.1,Unnamed: 5,Att.,LOG,Notes
91,2022-10-24,Pittsburgh Penguins,3.0,Edmonton Oilers,6.0,,17392.0,2:27,
92,2022-10-24,Washington Capitals,6.0,New Jersey Devils,3.0,,11405.0,2:31,
93,2022-10-24,Dallas Stars,2.0,Ottawa Senators,4.0,,12088.0,2:29,
94,2022-10-24,Carolina Hurricanes,3.0,Vancouver Canucks,2.0,,18775.0,2:34,
95,2022-10-24,Toronto Maple Leafs,1.0,Vegas Golden Knights,3.0,,17989.0,2:35,
96,2022-10-24,St. Louis Blues,0.0,Winnipeg Jets,4.0,,13936.0,2:18,
