,Date,Visitor,G,Home,G.1,Unnamed: 5,Att.,LOG,Notes
496,2022-12-18,Pittsburgh Penguins,,Carolina Hurricanes,,,,,
497,2022-12-18,New York Rangers,,Chicago Blackhawks,,,,,
498,2022-12-18,Ottawa Senators,,Minnesota Wild,,,,,
499,2022-12-18,Winnipeg Jets,,Seattle Kraken,,,,,
500,2022-12-18,Calgary Flames,,San Jose Sharks,,,,,
