,Date,Visitor,G,Home,G.1,Unnamed: 5,Att.,LOG,Notes
1216,2023-04-02,New York Islanders,,Carolina Hurricanes,,,,,
1217,2023-04-02,Ottawa Senators,,Columbus Blue Jackets,,,,,
1218,2023-04-02,Anaheim Ducks,,Calgary Flames,,,,,
1219,2023-04-02,Philadelphia Flyers,,Pittsburgh Penguins,,,,,
1220,2023-04-02,Boston Bruins,,St. Louis Blues,,,,,
1221,2023-04-02,Detroit Red Wings,,Toronto Maple Leafs,,,,,
1222,2023-04-02,Los Angeles Kings,,Vancouver Canucks,,,,,
1223,2023-04-02,New Jersey Devils,,Winnipeg Jets,,,,,
1224,2023-04-02,New York Rangers,,Washington Capitals,,,,,
