,Date,Visitor,G,Home,G.1,Unnamed: 5,Att.,LOG,Notes
4,2022-10-12,Seattle Kraken,4.0,Anaheim Ducks,5.0,OT,17530.0,2:28,
5,2022-10-12,Columbus Blue Jackets,1.0,Carolina Hurricanes,4.0,,18824.0,2:37,
6,2022-10-12,Chicago Blackhawks,2.0,Colorado Avalanche,5.0,,18143.0,2:19,
7,2022-10-12,Vancouver Canucks,3.0,Edmonton Oilers,5.0,,18347.0,2:41,
8,2022-10-12,Toronto Maple Leafs,3.0,Montreal Canadiens,4.0,,21105.0,2:30,
9,2022-10-12,Boston Bruins,5.0,Washington Capitals,2.0,,18573.0,2:28,
