,Date,Visitor,G,Home,G.1,Unnamed: 5,Att.,LOG,Notes
517,2022-12-21,Minnesota Wild,,Anaheim Ducks,,,,,
518,2022-12-21,Nashville Predators,,Chicago Blackhawks,,,,,
519,2022-12-21,Montreal Canadiens,,Colorado Avalanche,,,,,
520,2022-12-21,Edmonton Oilers,,Dallas Stars,,,,,
521,2022-12-21,Tampa Bay Lightning,,Detroit Red Wings,,,,,
522,2022-12-21,New Jersey Devils,,Florida Panthers,,,,,
523,2022-12-21,Arizona Coyotes,,Vegas Golden Knights,,,,,
