,Date,Visitor,G,Home,G.1,Unnamed: 5,Att.,LOG,Notes
849,2023-02-13,Buffalo Sabres,,Los Angeles Kings,,,,,
850,2023-02-13,Florida Panthers,,Minnesota Wild,,,,,
851,2023-02-13,Arizona Coyotes,,Nashville Predators,,,,,
852,2023-02-13,Calgary Flames,,Ottawa Senators,,,,,
853,2023-02-13,Detroit Red Wings,,Vancouver Canucks,,,,,
