,Date,Visitor,G,Home,G.1,Unnamed: 5,Att.,LOG,Notes
402,2022-12-06,Carolina Hurricanes,,Anaheim Ducks,,,,,
403,2022-12-06,Toronto Maple Leafs,,Dallas Stars,,,,,
404,2022-12-06,Chicago Blackhawks,,New Jersey Devils,,,,,
405,2022-12-06,St. Louis Blues,,New York Islanders,,,,,
406,2022-12-06,Los Angeles Kings,,Ottawa Senators,,,,,
407,2022-12-06,Columbus Blue Jackets,,Pittsburgh Penguins,,,,,
408,2022-12-06,Montreal Canadiens,,Seattle Kraken,,,,,
409,2022-12-06,Detroit Red Wings,,Tampa Bay Lightning,,,,,
410,2022-12-06,Florida Panthers,,Winnipeg Jets,,,,,
