,Date,Visitor,G,Home,G.1,Unnamed: 5,Att.,LOG,Notes
1052,2023-03-12,Nashville Predators,,Anaheim Ducks,,,,,
1053,2023-03-12,Minnesota Wild,,Arizona Coyotes,,,,,
1054,2023-03-12,Ottawa Senators,,Calgary Flames,,,,,
1055,2023-03-12,Boston Bruins,,Detroit Red Wings,,,,,
1056,2023-03-12,Carolina Hurricanes,,New Jersey Devils,,,,,
1057,2023-03-12,New York Rangers,,Pittsburgh Penguins,,,,,
1058,2023-03-12,Vegas Golden Knights,,St. Louis Blues,,,,,
1059,2023-03-12,Winnipeg Jets,,Tampa Bay Lightning,,,,,
