,Date,Visitor,G,Home,G.1,Unnamed: 5,Att.,LOG,Notes
143,2022-10-31,Detroit Red Wings,3.0,Buffalo Sabres,8.0,,9673.0,2:27,
144,2022-10-31,Washington Capitals,2.0,Carolina Hurricanes,3.0,SO,16211.0,2:41,
145,2022-10-31,Los Angeles Kings,5.0,St. Louis Blues,1.0,,17220.0,2:23,
