,Date,Visitor,G,Home,G.1,Unnamed: 5,Att.,LOG,Notes
983,2023-03-03,Montreal Canadiens,,Anaheim Ducks,,,,,
984,2023-03-03,Carolina Hurricanes,,Arizona Coyotes,,,,,
985,2023-03-03,Seattle Kraken,,Columbus Blue Jackets,,,,,
986,2023-03-03,Winnipeg Jets,,Edmonton Oilers,,,,,
987,2023-03-03,New Jersey Devils,,Vegas Golden Knights,,,,,
