,Date,Visitor,G,Home,G.1,Unnamed: 5,Att.,LOG,Notes
801,2023-01-31,Los Angeles Kings,,Carolina Hurricanes,,,,,
802,2023-01-31,Washington Capitals,,Columbus Blue Jackets,,,,,
803,2023-01-31,Ottawa Senators,,Montreal Canadiens,,,,,
