,Date,Visitor,G,Home,G.1,Unnamed: 5,Att.,LOG,Notes
411,2022-12-07,Buffalo Sabres,,Columbus Blue Jackets,,,,,
412,2022-12-07,Minnesota Wild,,Calgary Flames,,,,,
413,2022-12-07,Boston Bruins,,Colorado Avalanche,,,,,
414,2022-12-07,Arizona Coyotes,,Edmonton Oilers,,,,,
415,2022-12-07,Washington Capitals,,Philadelphia Flyers,,,,,
416,2022-12-07,Vancouver Canucks,,San Jose Sharks,,,,,
417,2022-12-07,New York Rangers,,Vegas Golden Knights,,,,,
