,Date,Visitor,G,Home,G.1,Unnamed: 5,Att.,LOG,Notes
877,2023-02-17,Los Angeles Kings,,Anaheim Ducks,,,,,
878,2023-02-17,New York Rangers,,Edmonton Oilers,,,,,
879,2023-02-17,Dallas Stars,,Minnesota Wild,,,,,
880,2023-02-17,Pittsburgh Penguins,,New York Islanders,,,,,
881,2023-02-17,Chicago Blackhawks,,Ottawa Senators,,,,,
