,Date,Visitor,G,Home,G.1,Unnamed: 5,Att.,LOG,Notes
465,2022-12-14,Vancouver Canucks,,Calgary Flames,,,,,
466,2022-12-14,Detroit Red Wings,,Minnesota Wild,,,,,
467,2022-12-14,Montreal Canadiens,,Ottawa Senators,,,,,
