,Date,Visitor,G,Home,G.1,Unnamed: 5,Att.,LOG,Notes
770,2023-01-26,St. Louis Blues,,Arizona Coyotes,,,,,
771,2023-01-26,Chicago Blackhawks,,Calgary Flames,,,,,
772,2023-01-26,Anaheim Ducks,,Colorado Avalanche,,,,,
773,2023-01-26,Philadelphia Flyers,,Minnesota Wild,,,,,
774,2023-01-26,Detroit Red Wings,,Montreal Canadiens,,,,,
775,2023-01-26,New Jersey Devils,,Nashville Predators,,,,,
776,2023-01-26,Boston Bruins,,Tampa Bay Lightning,,,,,
777,2023-01-26,Buffalo Sabres,,Winnipeg Jets,,,,,
778,2023-01-26,Pittsburgh Penguins,,Washington Capitals,,,,,
