,Date,Visitor,G,Home,G.1,Unnamed: 5,Att.,LOG,Notes
621,2023-01-06,San Jose Sharks,,Anaheim Ducks,,,,,
622,2023-01-06,New York Islanders,,Calgary Flames,,,,,
623,2023-01-06,Arizona Coyotes,,Chicago Blackhawks,,,,,
624,2023-01-06,Florida Panthers,,Detroit Red Wings,,,,,
625,2023-01-06,Tampa Bay Lightning,,Winnipeg Jets,,,,,
626,2023-01-06,Nashville Predators,,Washington Capitals,,,,,
