,Date,Visitor,G,Home,G.1,Unnamed: 5,Att.,LOG,Notes
192,2022-11-07,St. Louis Blues,1.0,Boston Bruins,3.0,,17850.0,2:25,
193,2022-11-07,Calgary Flames,3.0,New York Islanders,4.0,OT,15722.0,2:33,
194,2022-11-07,Edmonton Oilers,4.0,Washington Capitals,5.0,,18573.0,2:34,
