,Date,Visitor,G,Home,G.1,Unnamed: 5,Att.,LOG,Notes
1005,2023-03-06,Edmonton Oilers,,Buffalo Sabres,,,,,
1006,2023-03-06,Ottawa Senators,,Chicago Blackhawks,,,,,
1007,2023-03-06,Calgary Flames,,Dallas Stars,,,,,
1008,2023-03-06,Washington Capitals,,Los Angeles Kings,,,,,
1009,2023-03-06,Nashville Predators,,Vancouver Canucks,,,,,
1010,2023-03-06,San Jose Sharks,,Winnipeg Jets,,,,,
