,Date,Visitor,G,Home,G.1,Unnamed: 5,Att.,LOG,Notes
827,2023-02-10,Pittsburgh Penguins,,Anaheim Ducks,,,,,
828,2023-02-10,Toronto Maple Leafs,,Columbus Blue Jackets,,,,,
829,2023-02-10,Arizona Coyotes,,Chicago Blackhawks,,,,,
830,2023-02-10,Seattle Kraken,,New York Rangers,,,,,
