,Date,Visitor,G,Home,G.1,Unnamed: 5,Att.,LOG,Notes
967,2023-03-01,Washington Capitals,,Anaheim Ducks,,,,,
968,2023-03-01,New Jersey Devils,,Colorado Avalanche,,,,,
969,2023-03-01,Arizona Coyotes,,Dallas Stars,,,,,
970,2023-03-01,Toronto Maple Leafs,,Edmonton Oilers,,,,,
971,2023-03-01,New York Rangers,,Philadelphia Flyers,,,,,
972,2023-03-01,Carolina Hurricanes,,Vegas Golden Knights,,,,,
