,Date,Visitor,G,Home,G.1,Unnamed: 5,Att.,LOG,Notes
946,2023-02-26,Nashville Predators,,Arizona Coyotes,,,,,
947,2023-02-26,Washington Capitals,,Buffalo Sabres,,,,,
948,2023-02-26,Columbus Blue Jackets,,Minnesota Wild,,,,,
949,2023-02-26,Los Angeles Kings,,New York Rangers,,,,,
950,2023-02-26,Tampa Bay Lightning,,Pittsburgh Penguins,,,,,
951,2023-02-26,Toronto Maple Leafs,,Seattle Kraken,,,,,
952,2023-02-26,New York Islanders,,Winnipeg Jets,,,,,
