,Date,Visitor,G,Home,G.1,Unnamed: 5,Att.,LOG,Notes
729,2023-01-20,Ottawa Senators,,Pittsburgh Penguins,,,,,
730,2023-01-20,Colorado Avalanche,,Vancouver Canucks,,,,,
