,Date,Visitor,G,Home,G.1,Unnamed: 5,Att.,LOG,Notes
391,2022-12-04,San Jose Sharks,,Buffalo Sabres,,,,,
392,2022-12-04,Detroit Red Wings,,Columbus Blue Jackets,,,,,
393,2022-12-04,Minnesota Wild,,Dallas Stars,,,,,
394,2022-12-04,Chicago Blackhawks,,New York Islanders,,,,,
395,2022-12-04,Anaheim Ducks,,Winnipeg Jets,,,,,
