,Date,Visitor,G,Home,G.1,Unnamed: 5,Att.,LOG,Notes
704,2023-01-17,Detroit Red Wings,,Arizona Coyotes,,,,,
705,2023-01-17,Buffalo Sabres,,Chicago Blackhawks,,,,,
706,2023-01-17,Seattle Kraken,,Edmonton Oilers,,,,,
707,2023-01-17,Winnipeg Jets,,Montreal Canadiens,,,,,
708,2023-01-17,Anaheim Ducks,,Philadelphia Flyers,,,,,
709,2023-01-17,Florida Panthers,,Toronto Maple Leafs,,,,,
710,2023-01-17,Minnesota Wild,,Washington Capitals,,,,,
