,Date,Visitor,G,Home,G.1,Unnamed: 5,Att.,LOG,Notes
1239,2023-04-05,Edmonton Oilers,,Anaheim Ducks,,,,,
1240,2023-04-05,Tampa Bay Lightning,,New York Rangers,,,,,
1241,2023-04-05,Calgary Flames,,Winnipeg Jets,,,,,
