,Date,Visitor,G,Home,G.1,Unnamed: 5,Att.,LOG,Notes
1272,2023-04-09,Colorado Avalanche,,Anaheim Ducks,,,,,
1273,2023-04-09,Boston Bruins,,Philadelphia Flyers,,,,,
