,Date,Visitor,G,Home,G.1,Unnamed: 5,Att.,LOG,Notes
573,2022-12-30,Nashville Predators,,Anaheim Ducks,,,,,
574,2022-12-30,Florida Panthers,,Carolina Hurricanes,,,,,
575,2022-12-30,New Jersey Devils,,Pittsburgh Penguins,,,,,
576,2022-12-30,Edmonton Oilers,,Seattle Kraken,,,,,
