,Date,Visitor,G,Home,G.1,Unnamed: 5,Att.,LOG,Notes
447,2022-12-12,Edmonton Oilers,,Minnesota Wild,,,,,
448,2022-12-12,Calgary Flames,,Montreal Canadiens,,,,,
449,2022-12-12,New Jersey Devils,,New York Rangers,,,,,
450,2022-12-12,Anaheim Ducks,,Ottawa Senators,,,,,
451,2022-12-12,Dallas Stars,,Pittsburgh Penguins,,,,,
452,2022-12-12,Nashville Predators,,St. Louis Blues,,,,,
