,Date,Visitor,G,Home,G.1,Unnamed: 5,Att.,LOG,Notes
1060,2023-03-13,Colorado Avalanche,,Montreal Canadiens,,,,,
1061,2023-03-13,Dallas Stars,,Seattle Kraken,,,,,
1062,2023-03-13,Buffalo Sabres,,Toronto Maple Leafs,,,,,
