,Date,Visitor,G,Home,G.1,Unnamed: 5,Att.,LOG,Notes
396,2022-12-05,Vegas Golden Knights,,Boston Bruins,,,,,
397,2022-12-05,Arizona Coyotes,,Calgary Flames,,,,,
398,2022-12-05,Washington Capitals,,Edmonton Oilers,,,,,
399,2022-12-05,St. Louis Blues,,New York Rangers,,,,,
400,2022-12-05,Colorado Avalanche,,Philadelphia Flyers,,,,,
401,2022-12-05,Montreal Canadiens,,Vancouver Canucks,,,,,
