,Date,Visitor,G,Home,G.1,Unnamed: 5,Att.,LOG,Notes
524,2022-12-22,Winnipeg Jets,,Boston Bruins,,,,,
525,2022-12-22,Calgary Flames,,Los Angeles Kings,,,,,
526,2022-12-22,New York Islanders,,New York Rangers,,,,,
527,2022-12-22,Washington Capitals,,Ottawa Senators,,,,,
528,2022-12-22,Carolina Hurricanes,,Pittsburgh Penguins,,,,,
529,2022-12-22,Minnesota Wild,,San Jose Sharks,,,,,
530,2022-12-22,Philadelphia Flyers,,Toronto Maple Leafs,,,,,
531,2022-12-22,Seattle Kraken,,Vancouver Canucks,,,,,
