,Date,Visitor,G,Home,G.1,Unnamed: 5,Att.,LOG,Notes
433,2022-12-10,Detroit Red Wings,,Dallas Stars,,,,,
434,2022-12-10,Los Angeles Kings,,Montreal Canadiens,,,,,
435,2022-12-10,Ottawa Senators,,Nashville Predators,,,,,
436,2022-12-10,Carolina Hurricanes,,New York Islanders,,,,,
437,2022-12-10,Buffalo Sabres,,Pittsburgh Penguins,,,,,
438,2022-12-10,Florida Panthers,,Tampa Bay Lightning,,,,,
439,2022-12-10,Calgary Flames,,Toronto Maple Leafs,,,,,
440,2022-12-10,Minnesota Wild,,Vancouver Canucks,,,,,
