,Date,Visitor,G,Home,G.1,Unnamed: 5,Att.,LOG,Notes
673,2023-01-13,New Jersey Devils,,Anaheim Ducks,,,,,
674,2023-01-13,Winnipeg Jets,,Pittsburgh Penguins,,,,,
675,2023-01-13,Edmonton Oilers,,San Jose Sharks,,,,,
