,Date,Visitor,G,Home,G.1,Unnamed: 5,Att.,LOG,Notes
589,2023-01-01,San Jose Sharks,,Chicago Blackhawks,,,,,
590,2023-01-01,New York Rangers,,Florida Panthers,,,,,
591,2023-01-01,Carolina Hurricanes,,New Jersey Devils,,,,,
592,2023-01-01,Buffalo Sabres,,Ottawa Senators,,,,,
593,2023-01-01,New York Islanders,,Seattle Kraken,,,,,
