,Date,Visitor,G,Home,G.1,Unnamed: 5,Att.,LOG,Notes
750,2023-01-23,Columbus Blue Jackets,,Calgary Flames,,,,,
751,2023-01-23,Buffalo Sabres,,Dallas Stars,,,,,
752,2023-01-23,Florida Panthers,,New York Rangers,,,,,
753,2023-01-23,New York Islanders,,Toronto Maple Leafs,,,,,
