,Date,Visitor,G,Home,G.1,Unnamed: 5,Att.,LOG,Notes
901,2023-02-20,Ottawa Senators,,Boston Bruins,,,,,
902,2023-02-20,Philadelphia Flyers,,Calgary Flames,,,,,
903,2023-02-20,Anaheim Ducks,,Florida Panthers,,,,,
904,2023-02-20,Winnipeg Jets,,New York Rangers,,,,,
905,2023-02-20,New York Islanders,,Pittsburgh Penguins,,,,,
906,2023-02-20,Seattle Kraken,,San Jose Sharks,,,,,
