,Date,Visitor,G,Home,G.1,Unnamed: 5,Att.,LOG,Notes
812,2023-02-07,Anaheim Ducks,,Chicago Blackhawks,,,,,
813,2023-02-07,Edmonton Oilers,,Detroit Red Wings,,,,,
814,2023-02-07,Vegas Golden Knights,,Nashville Predators,,,,,
815,2023-02-07,Seattle Kraken,,New York Islanders,,,,,
816,2023-02-07,Colorado Avalanche,,Pittsburgh Penguins,,,,,
817,2023-02-07,San Jose Sharks,,Tampa Bay Lightning,,,,,
