,Date,Visitor,G,Home,G.1,Unnamed: 5,Att.,LOG,Notes
441,2022-12-11,Philadelphia Flyers,,Arizona Coyotes,,,,,
442,2022-12-11,Los Angeles Kings,,Columbus Blue Jackets,,,,,
443,2022-12-11,Seattle Kraken,,Florida Panthers,,,,,
444,2022-12-11,Colorado Avalanche,,St. Louis Blues,,,,,
445,2022-12-11,Boston Bruins,,Vegas Golden Knights,,,,,
446,2022-12-11,Washington Capitals,,Winnipeg Jets,,,,,
