,Date,Visitor,G,Home,G.1,Unnamed: 5,Att.,LOG,Notes
765,2023-01-25,Carolina Hurricanes,,Dallas Stars,,,,,
766,2023-01-25,Columbus Blue Jackets,,Edmonton Oilers,,,,,
767,2023-01-25,New York Islanders,,Ottawa Senators,,,,,
768,2023-01-25,Vancouver Canucks,,Seattle Kraken,,,,,
769,2023-01-25,New York Rangers,,Toronto Maple Leafs,,,,,
