,Date,Visitor,G,Home,G.1,Unnamed: 5,Att.,LOG,Notes
636,2023-01-08,Boston Bruins,,Anaheim Ducks,,,,,
637,2023-01-08,Pittsburgh Penguins,,Arizona Coyotes,,,,,
638,2023-01-08,Calgary Flames,,Chicago Blackhawks,,,,,
639,2023-01-08,Florida Panthers,,Dallas Stars,,,,,
640,2023-01-08,St. Louis Blues,,Minnesota Wild,,,,,
641,2023-01-08,Toronto Maple Leafs,,Philadelphia Flyers,,,,,
642,2023-01-08,Vancouver Canucks,,Winnipeg Jets,,,,,
643,2023-01-08,Columbus Blue Jackets,,Washington Capitals,,,,,
