,Date,Visitor,G,Home,G.1,Unnamed: 5,Att.,LOG,Notes
360,2022-11-30,Edmonton Oilers,,Chicago Blackhawks,,,,,
361,2022-11-30,Buffalo Sabres,,Detroit Red Wings,,,,,
362,2022-11-30,New York Rangers,,Ottawa Senators,,,,,
363,2022-11-30,San Jose Sharks,,Toronto Maple Leafs,,,,,
