,Date,Visitor,G,Home,G.1,Unnamed: 5,Att.,LOG,Notes
820,2023-02-09,Calgary Flames,,Detroit Red Wings,,,,,
821,2023-02-09,San Jose Sharks,,Florida Panthers,,,,,
822,2023-02-09,Vegas Golden Knights,,Minnesota Wild,,,,,
823,2023-02-09,Seattle Kraken,,New Jersey Devils,,,,,
824,2023-02-09,Vancouver Canucks,,New York Islanders,,,,,
825,2023-02-09,Edmonton Oilers,,Philadelphia Flyers,,,,,
826,2023-02-09,Colorado Avalanche,,Tampa Bay Lightning,,,,,
