,Rk,Wk,Date,Time,Day,Winner,Pts,Unnamed: 7,Loser,Pts.1,Notes
603,594,11,"Nov 3, 2022",7:30 PM,Thu,Coastal Carolina,35,,Appalachian State,28,
604,595,11,"Nov 3, 2022",7:00 PM,Thu,Rice,37,,Texas-El Paso,30,
