,Rk,Wk,Date,Time,Day,Winner,Pts,Unnamed: 7,Loser,Pts.1,Notes
179,177,4,"Sep 16, 2022",7:30 PM,Fri,Florida State,35,@,Louisville,31,
180,178,4,"Sep 16, 2022",8:00 PM,Fri,Wyoming,17,,Air Force,14,
