,Rk,Wk,Date,Time,Day,Winner,Pts,Unnamed: 7,Loser,Pts.1,Notes
252,249,5,"Sep 22, 2022",7:30 PM,Thu,Coastal Carolina,41,@,Georgia State,24,
253,250,5,"Sep 22, 2022",8:30 PM,Thu,Illinois,31,,Chattanooga,0,
254,251,5,"Sep 22, 2022",7:30 PM,Thu,West Virginia,33,@,Virginia Tech,10,
