,Rk,Wk,Date,Time,Day,Winner,Pts,Unnamed: 7,Loser,Pts.1,Notes
444,438,8,"Oct 14, 2022",7:30 PM,Fri,Southern Methodist,40,,Navy,34,
445,439,8,"Oct 14, 2022",8:00 PM,Fri,Texas-San Antonio,30,@,Florida International,10,
