,Rk,Wk,Date,Time,Day,Winner,Pts,Unnamed: 7,Loser,Pts.1,Notes
498,491,9,"Oct 21, 2022",7:30 PM,Fri,Tulsa,27,@,Temple,16,
499,492,9,"Oct 21, 2022",8:00 PM,Fri,Western Kentucky,20,,Alabama-Birmingham,17,
