,Rk,Wk,Date,Time,Day,Winner,Pts,Unnamed: 7,Loser,Pts.1,Notes
660,650,12,"Nov 8, 2022",7:00 PM,Tue,Eastern Michigan,34,@,Akron,28,
661,651,12,"Nov 8, 2022",7:30 PM,Tue,Ohio,37,@,Miami (OH),21,
662,652,12,"Nov 8, 2022",8:00 PM,Tue,Toledo,28,,Ball State,21,
