,Rk,Wk,Date,Time,Day,Winner,Pts,Unnamed: 7,Loser,Pts.1,Notes
668,658,12,"Nov 11, 2022",8:00 PM,Fri,Cincinnati,27,,East Carolina,25,
669,659,12,"Nov 11, 2022",10:30 PM,Fri,Fresno State,37,@,Nevada-Las Vegas,30,
670,660,12,"Nov 11, 2022",9:30 PM,Fri,(8) Southern California,55,,Colorado,17,
