,Rk,Wk,Date,Time,Day,Winner,Pts,Unnamed: 7,Loser,Pts.1,Notes
663,653,12,"Nov 9, 2022",7:00 PM,Wed,Central Michigan,31,,Buffalo,27,
664,654,12,"Nov 9, 2022",7:00 PM,Wed,Kent State,40,@,Bowling Green,6,
665,655,12,"Nov 9, 2022",7:00 PM,Wed,Northern Illinois,24,@,Western Michigan,21,
