,Rk,Wk,Date,Time,Day,Winner,Pts,Unnamed: 7,Loser,Pts.1,Notes
601,592,11,"Nov 2, 2022",7:00 PM,Wed,Bowling Green,13,,Western Michigan,9,
602,593,11,"Nov 2, 2022",7:00 PM,Wed,Central Michigan,35,@,Northern Illinois,22,
