,Rk,Wk,Date,Time,Day,Winner,Pts,Unnamed: 7,Loser,Pts.1,Notes
553,545,10,"Oct 28, 2022",8:00 PM,Fri,East Carolina,27,@,Brigham Young,24,
554,546,10,"Oct 28, 2022",8:00 PM,Fri,Florida International,42,,Louisiana Tech,34,
