,Rk,Wk,Date,Time,Day,Winner,Pts,Unnamed: 7,Loser,Pts.1,Notes
319,315,6,"Sep 29, 2022",8:00 PM,Thu,(19) Brigham Young,38,,Utah State,26,
320,316,6,"Sep 29, 2022",7:00 PM,Thu,South Carolina,50,,South Carolina State,10,
