,Rk,Wk,Date,Time,Day,Winner,Pts,Unnamed: 7,Loser,Pts.1,Notes
726,715,13,"Nov 15, 2022",7:00 PM,Tue,Bowling Green,42,@,Toledo,35,
727,716,13,"Nov 15, 2022",7:00 PM,Tue,Ohio,32,@,Ball State,18,
