,Rk,Wk,Date,Time,Day,Winner,Pts,Unnamed: 7,Loser,Pts.1,Notes
96,95,3,"Sep 9, 2022",9:00 PM,Fri,Boise State,31,@,New Mexico,14,
97,96,3,"Sep 9, 2022",7:30 PM,Fri,Louisville,20,@,Central Florida,14,
