,Rk,Wk,Date,Time,Day,Winner,Pts,Unnamed: 7,Loser,Pts.1,Notes
442,436,8,"Oct 13, 2022",7:00 PM,Thu,Central Florida,70,,Temple,13,
443,437,8,"Oct 13, 2022",7:00 PM,Thu,West Virginia,43,,Baylor,40,
