,Rk,Wk,Date,Time,Day,Winner,Pts,Unnamed: 7,Loser,Pts.1,Notes
728,717,13,"Nov 16, 2022",6:00 PM,Wed,Eastern Michigan,31,@,Kent State,24,
729,718,13,"Nov 16, 2022",7:00 PM,Wed,Miami (OH),29,@,Northern Illinois,23,
730,719,13,"Nov 16, 2022",8:00 PM,Wed,Western Michigan,12,@,Central Michigan,10,
