,Rk,Wk,Date,Time,Day,Winner,Pts,Unnamed: 7,Loser,Pts.1,Notes
255,252,5,"Sep 23, 2022",8:00 PM,Fri,Air Force,48,,Nevada,20,
256,253,5,"Sep 23, 2022",7:00 PM,Fri,Syracuse,22,,Virginia,20,
257,254,5,"Sep 23, 2022",9:00 PM,Fri,Texas-El Paso,27,,Boise State,10,
